record_id,date,year,day_of_year,week_of_year,month,store_id,category,weekly_sales,units_sold,is_promotion,promotion_discount,store_size_factor,avg_temperature_c
4656,2021-07-12,2021,28,28,7,S05,Groceries,30125.0,899,1,0.15,1.313,32.5
4657,2021-07-19,2021,29,29,7,S05,Groceries,30162.07,874,0,0.0,1.313,24.0
4658,2021-07-26,2021,30,30,7,S05,Groceries,27717.41,1035,0,0.0,1.313,20.0
4659,2021-08-02,2021,31,31,8,S05,Groceries,32690.72,1288,0,0.0,1.313,31.1
4660,2021-08-09,2021,32,32,8,S05,Groceries,30167.41,1248,0,0.0,1.313,21.1
4661,2021-08-16,2021,33,33,8,S05,Groceries,29859.02,838,0,0.0,1.313,22.3
4662,2021-08-23,2021,34,34,8,S05,Groceries,31969.46,819,0,0.0,1.313,29.3
4663,2021-08-30,2021,35,35,8,S05,Groceries,29845.0,1586,0,0.0,1.313,22.4
4664,2021-09-06,2021,36,36,9,S05,Groceries,29222.95,1405,0,0.0,1.313,15.5
4665,2021-09-13,2021,37,37,9,S05,Groceries,33562.22,847,0,0.0,1.313,13.3
4666,2021-09-20,2021,38,38,9,S05,Groceries,29054.55,701,0,0.0,1.313,13.1
4667,2021-09-27,2021,39,39,9,S05,Groceries,29931.36,1029,0,0.0,1.313,19.9
4668,2021-10-04,2021,40,40,10,S05,Groceries,30985.31,821,0,0.0,1.313,14.5
4669,2021-10-11,2021,41,41,10,S05,Groceries,27819.64,1206,0,0.0,1.313,10.0
4670,2021-10-18,2021,42,42,10,S05,Groceries,33245.97,972,0,0.0,1.313,15.8
4671,2021-10-25,2021,43,43,10,S05,Groceries,35593.3,1388,0,0.0,1.313,15.3
4672,2021-11-01,2021,44,44,11,S05,Groceries,29848.43,1103,0,0.0,1.313,11.1
4673,2021-11-08,2021,45,45,11,S05,Groceries,33175.37,744,0,0.0,1.313,7.4
4674,2021-11-15,2021,46,46,11,S05,Groceries,30053.52,790,1,0.12,1.313,12.8
4675,2021-11-22,2021,47,47,11,S05,Groceries,29481.0,935,1,0.14,1.313,1.4
4676,2021-11-29,2021,48,48,11,S05,Groceries,32922.21,846,1,0.08,1.313,10.9
4677,2021-12-06,2021,49,49,12,S05,Groceries,27952.83,934,1,0.18,1.313,0.7
4678,2021-12-13,2021,50,50,12,S05,Groceries,28151.17,951,1,0.06,1.313,-3.2
4679,2021-12-20,2021,51,51,12,S05,Groceries,34046.05,794,1,0.16,1.313,1.4
4680,2021-12-27,2021,52,52,12,S05,Groceries,29561.68,936,1,0.05,1.313,-3.4
4681,2022-01-03,2022,1,1,1,S05,Groceries,30394.94,688,0,0.0,1.313,2.4
4682,2022-01-10,2022,2,2,1,S05,Groceries,29107.33,745,0,0.0,1.313,-3.0
4683,2022-01-17,2022,3,3,1,S05,Groceries,26900.1,740,0,0.0,1.313,3.6
4684,2022-01-24,2022,4,4,1,S05,Groceries,36302.37,914,1,0.17,1.313,8.5
4685,2022-01-31,2022,5,5,1,S05,Groceries,35493.77,1482,0,0.0,1.313,-4.0
4686,2022-02-07,2022,6,6,2,S05,Groceries,31872.77,883,1,0.06,1.313,1.6
4687,2022-02-14,2022,7,7,2,S05,Groceries,31556.08,855,1,0.15,1.313,7.1
4688,2022-02-21,2022,8,8,2,S05,Groceries,29034.97,1366,0,0.0,1.313,6.3
4689,2022-02-28,2022,9,9,2,S05,Groceries,30240.51,808,0,0.0,1.313,12.9
4690,2022-03-07,2022,10,10,3,S05,Groceries,29058.11,1469,1,0.13,1.313,11.4
4691,2022-03-14,2022,11,11,3,S05,Groceries,30726.0,1290,0,0.0,1.313,20.4
4692,2022-03-21,2022,12,12,3,S05,Groceries,34668.01,1026,0,0.0,1.313,16.8
4693,2022-03-28,2022,13,13,3,S05,Groceries,30533.75,1115,0,0.0,1.313,16.3
4694,2022-04-04,2022,14,14,4,S05,Groceries,27558.82,712,0,0.0,1.313,18.0
4695,2022-04-11,2022,15,15,4,S05,Groceries,31237.25,1349,0,0.0,1.313,15.7
4696,2022-04-18,2022,16,16,4,S05,Groceries,36101.56,1701,0,0.0,1.313,22.1
4697,2022-04-25,2022,17,17,4,S05,Groceries,32939.68,1766,0,0.0,1.313,21.2
4698,2022-05-02,2022,18,18,5,S05,Groceries,33037.34,1194,0,0.0,1.313,24.9
4699,2022-05-09,2022,19,19,5,S05,Groceries,32697.9,1781,0,0.0,1.313,26.6
4700,2022-05-16,2022,20,20,5,S05,Groceries,37136.92,1068,0,0.0,1.313,19.3
4701,2022-05-23,2022,21,21,5,S05,Groceries,30780.27,1444,0,0.0,1.313,21.8
4702,2022-05-30,2022,22,22,5,S05,Groceries,31266.98,1018,1,0.16,1.313,22.8
4703,2022-06-06,2022,23,23,6,S05,Groceries,28448.0,675,0,0.0,1.313,27.8
4704,2022-06-13,2022,24,24,6,S05,Groceries,31226.14,708,0,0.0,1.313,36.1
4705,2022-06-20,2022,25,25,6,S05,Groceries,34135.34,901,0,0.0,1.313,23.2
4706,2022-06-27,2022,26,26,6,S05,Groceries,30140.0,1299,0,0.0,1.313,26.5
4707,2022-07-04,2022,27,27,7,S05,Groceries,36923.81,1072,1,0.14,1.313,22.2
4708,2022-07-11,2022,28,28,7,S05,Groceries,31351.18,998,0,0.0,1.313,31.7
4709,2022-07-18,2022,29,29,7,S05,Groceries,30578.86,781,0,0.0,1.313,21.3
4710,2022-07-25,2022,30,30,7,S05,Groceries,35149.89,985,0,0.0,1.313,26.3
4711,2022-08-01,2022,31,31,8,S05,Groceries,31338.38,1370,0,0.0,1.313,20.1
4712,2022-08-08,2022,32,32,8,S05,Groceries,27332.5,940,0,0.0,1.313,20.6
4713,2022-08-15,2022,33,33,8,S05,Groceries,30292.77,899,0,0.0,1.313,15.3
4714,2022-08-22,2022,34,34,8,S05,Groceries,31564.73,724,0,0.0,1.313,27.2
4715,2022-08-29,2022,35,35,8,S05,Groceries,36417.51,1843,0,0.0,1.313,22.9
4716,2022-09-05,2022,36,36,9,S05,Groceries,30090.74,1020,1,0.16,1.313,22.0
4717,2022-09-12,2022,37,37,9,S05,Groceries,29428.96,891,0,0.0,1.313,16.7
4718,2022-09-19,2022,38,38,9,S05,Groceries,34975.06,1620,0,0.0,1.313,18.5
4719,2022-09-26,2022,39,39,9,S05,Groceries,33528.48,1136,0,0.0,1.313,20.2
4720,2022-10-03,2022,40,40,10,S05,Groceries,32339.46,1075,1,0.12,1.313,15.3
4721,2022-10-10,2022,41,41,10,S05,Groceries,32882.62,735,0,0.0,1.313,22.7
4722,2022-10-17,2022,42,42,10,S05,Groceries,31100.14,1157,0,0.0,1.313,14.5
4723,2022-10-24,2022,43,43,10,S05,Groceries,34690.47,1303,0,0.0,1.313,8.2
4724,2022-10-31,2022,44,44,10,S05,Groceries,34400.09,994,0,0.0,1.313,8.3
4725,2022-11-07,2022,45,45,11,S05,Groceries,32143.73,1288,0,0.0,1.313,12.9
4726,2022-11-14,2022,46,46,11,S05,Groceries,30304.83,969,1,0.19,1.313,7.3
4727,2022-11-21,2022,47,47,11,S05,Groceries,30596.34,1143,1,0.18,1.313,-2.2
4728,2022-11-28,2022,48,48,11,S05,Groceries,34811.86,1114,1,0.15,1.313,4.8
4729,2022-12-05,2022,49,49,12,S05,Groceries,31164.29,1081,1,0.11,1.313,8.9
4730,2022-12-12,2022,50,50,12,S05,Groceries,33185.53,1158,1,0.13,1.313,10.2
4731,2022-12-19,2022,51,51,12,S05,Groceries,32746.76,1259,1,0.22,1.313,5.7
4732,2022-12-26,2022,52,52,12,S05,Groceries,29479.56,1030,1,0.22,1.313,6.1
4733,2023-01-02,2023,1,1,1,S05,Groceries,34327.48,1029,0,0.0,1.313,5.5
4734,2023-01-09,2023,2,2,1,S05,Groceries,30151.62,1238,0,0.0,1.313,-1.7
4735,2023-01-16,2023,3,3,1,S05,Groceries,31823.07,790,0,0.0,1.313,8.8
4736,2023-01-23,2023,4,4,1,S05,Groceries,29082.32,993,1,0.25,1.313,4.8
4737,2023-01-30,2023,5,5,1,S05,Groceries,30417.6,855,0,0.0,1.313,-10.4
4738,2023-02-06,2023,6,6,2,S05,Groceries,28591.29,954,0,0.0,1.313,13.2
4739,2023-02-13,2023,7,7,2,S05,Groceries,35419.06,910,0,0.0,1.313,10.0
4740,2023-02-20,2023,8,8,2,S05,Groceries,34782.76,1453,0,0.0,1.313,3.9
4741,2023-02-27,2023,9,9,2,S05,Groceries,33951.91,840,0,0.0,1.313,10.9
4742,2023-03-06,2023,10,10,3,S05,Groceries,31699.73,931,1,0.05,1.313,11.8
4743,2023-03-13,2023,11,11,3,S05,Groceries,31285.71,1177,0,0.0,1.313,18.4
4744,2023-03-20,2023,12,12,3,S05,Groceries,36074.11,1311,0,0.0,1.313,17.8
4745,2023-03-27,2023,13,13,3,S05,Groceries,36002.62,1026,0,0.0,1.313,23.6
4746,2023-04-03,2023,14,14,4,S05,Groceries,34515.79,1182,0,0.0,1.313,21.7
4747,2023-04-10,2023,15,15,4,S05,Groceries,31140.57,990,1,0.13,1.313,18.8
4748,2023-04-17,2023,16,16,4,S05,Groceries,33750.27,964,0,0.0,1.313,19.9
4749,2023-04-24,2023,17,17,4,S05,Groceries,33308.39,756,0,0.0,1.313,27.9
4750,2023-05-01,2023,18,18,5,S05,Groceries,34529.35,1914,0,0.0,1.313,25.6
4751,2023-05-08,2023,19,19,5,S05,Groceries,31083.44,1073,0,0.0,1.313,21.4
4752,2023-05-15,2023,20,20,5,S05,Groceries,33454.63,1001,1,0.16,1.313,24.3
4753,2023-05-22,2023,21,21,5,S05,Groceries,29435.66,1258,0,0.0,1.313,23.8
4754,2023-05-29,2023,22,22,5,S05,Groceries,31776.23,1634,0,0.0,1.313,25.9
4755,2023-06-05,2023,23,23,6,S05,Groceries,32174.54,1256,0,0.0,1.313,40.7
4756,2023-06-12,2023,24,24,6,S05,Groceries,31282.83,907,1,0.15,1.313,34.5
4757,2023-06-19,2023,25,25,6,S05,Groceries,33447.04,1185,0,0.0,1.313,18.9
4758,2023-06-26,2023,26,26,6,S05,Groceries,35660.6,1306,0,0.0,1.313,22.7
4759,2023-07-03,2023,27,27,7,S05,Groceries,31417.71,801,0,0.0,1.313,28.2
4760,2023-07-10,2023,28,28,7,S05,Groceries,32262.57,985,0,0.0,1.313,26.1
4761,2023-07-17,2023,29,29,7,S05,Groceries,34788.83,1326,0,0.0,1.313,17.0
4762,2023-07-24,2023,30,30,7,S05,Groceries,32933.71,1134,0,0.0,1.313,30.7
4763,2023-07-31,2023,31,31,7,S05,Groceries,31581.88,744,0,0.0,1.313,24.4
4764,2023-08-07,2023,32,32,8,S05,Groceries,36508.57,1882,0,0.0,1.313,24.1
4765,2023-08-14,2023,33,33,8,S05,Groceries,33068.58,911,0,0.0,1.313,25.6
4766,2023-08-21,2023,34,34,8,S05,Groceries,31398.83,843,0,0.0,1.313,22.3
4767,2023-08-28,2023,35,35,8,S05,Groceries,30679.12,821,0,0.0,1.313,20.2
4768,2023-09-04,2023,36,36,9,S05,Groceries,34292.69,1122,1,0.1,1.313,10.3
4769,2023-09-11,2023,37,37,9,S05,Groceries,33996.91,876,1,0.15,1.313,25.2
4770,2023-09-18,2023,38,38,9,S05,Groceries,30572.97,931,0,0.0,1.313,11.4
4771,2023-09-25,2023,39,39,9,S05,Groceries,37892.78,944,0,0.0,1.313,15.1
4772,2023-10-02,2023,40,40,10,S05,Groceries,29880.35,779,0,0.0,1.313,8.5
4773,2023-10-09,2023,41,41,10,S05,Groceries,35179.04,918,0,0.0,1.313,7.9
4774,2023-10-16,2023,42,42,10,S05,Groceries,32325.82,1337,1,0.18,1.313,6.5
4775,2023-10-23,2023,43,43,10,S05,Groceries,32953.88,766,0,0.0,1.313,6.7
4776,2023-10-30,2023,44,44,10,S05,Groceries,32797.07,1060,0,0.0,1.313,6.8
4777,2023-11-06,2023,45,45,11,S05,Groceries,33772.66,775,0,0.0,1.313,14.8
4778,2023-11-13,2023,46,46,11,S05,Groceries,35209.72,933,1,0.07,1.313,-0.0
4779,2023-11-20,2023,47,47,11,S05,Groceries,33775.14,1419,1,0.23,1.313,7.9
4780,2023-11-27,2023,48,48,11,S05,Groceries,36399.06,1719,1,0.19,1.313,8.8
4781,2023-12-04,2023,49,49,12,S05,Groceries,37034.55,1668,1,0.11,1.313,10.0
4782,2023-12-11,2023,50,50,12,S05,Groceries,32856.13,793,1,0.16,1.313,7.0
4783,2023-12-18,2023,51,51,12,S05,Groceries,31050.54,728,1,0.16,1.313,-5.6
4784,2023-12-25,2023,52,52,12,S05,Groceries,32512.05,1379,1,0.16,1.313,8.6
4785,2020-01-06,2020,1,2,1,S05,Home & Garden,10147.67,500,0,0.0,1.313,6.6
4786,2020-01-13,2020,2,3,1,S05,Home & Garden,10162.96,268,0,0.0,1.313,1.9
4787,2020-01-20,2020,3,4,1,S05,Home & Garden,10254.03,287,0,0.0,1.313,3.6
4788,2020-01-27,2020,4,5,1,S05,Home & Garden,10682.49,333,0,0.0,1.313,5.4
4789,2020-02-03,2020,5,6,2,S05,Home & Garden,9295.58,260,0,0.0,1.313,2.5
4790,2020-02-10,2020,6,7,2,S05,Home & Garden,10637.37,391,0,0.0,1.313,4.8
4791,2020-02-17,2020,7,8,2,S05,Home & Garden,9852.83,370,1,0.17,1.313,6.4
4792,2020-02-24,2020,8,9,2,S05,Home & Garden,10543.42,307,0,0.0,1.313,2.8
4793,2020-03-02,2020,9,10,3,S05,Home & Garden,9312.97,264,1,0.06,1.313,9.5
4794,2020-03-09,2020,10,11,3,S05,Home & Garden,13442.36,515,0,0.0,1.313,8.1
4795,2020-03-16,2020,11,12,3,S05,Home & Garden,9741.87,501,0,0.0,1.313,18.8
4796,2020-03-23,2020,12,13,3,S05,Home & Garden,7607.28,282,1,0.14,1.313,15.3
4797,2020-03-30,2020,13,14,3,S05,Home & Garden,7588.98,294,0,0.0,1.313,18.8
4798,2020-04-06,2020,14,15,4,S05,Home & Garden,11985.54,376,0,0.0,1.313,8.5
4799,2020-04-13,2020,15,16,4,S05,Home & Garden,8151.67,209,0,0.0,1.313,18.2
4800,2020-04-20,2020,16,17,4,S05,Home & Garden,7922.37,395,1,0.06,1.313,20.1
4801,2020-04-27,2020,17,18,4,S05,Home & Garden,9391.54,214,0,0.0,1.313,18.1
4802,2020-05-04,2020,18,19,5,S05,Home & Garden,9972.95,269,1,0.15,1.313,23.2
4803,2020-05-11,2020,19,20,5,S05,Home & Garden,9345.29,341,0,0.0,1.313,25.3
4804,2020-05-18,2020,20,21,5,S05,Home & Garden,7868.6,315,0,0.0,1.313,14.1
4805,2020-05-25,2020,21,22,5,S05,Home & Garden,10279.0,406,0,0.0,1.313,30.8
4806,2020-06-01,2020,22,23,6,S05,Home & Garden,9742.71,358,0,0.0,1.313,26.3
4807,2020-06-08,2020,23,24,6,S05,Home & Garden,8737.48,308,0,0.0,1.313,27.3
4808,2020-06-15,2020,24,25,6,S05,Home & Garden,8942.96,394,0,0.0,1.313,36.4
4809,2020-06-22,2020,25,26,6,S05,Home & Garden,8977.36,380,1,0.16,1.313,31.0
4810,2020-06-29,2020,26,27,6,S05,Home & Garden,8948.43,329,0,0.0,1.313,16.8
4811,2020-07-06,2020,27,28,7,S05,Home & Garden,9996.86,244,0,0.0,1.313,27.1
4812,2020-07-13,2020,28,29,7,S05,Home & Garden,9372.95,421,0,0.0,1.313,27.9
4813,2020-07-20,2020,29,30,7,S05,Home & Garden,10024.82,432,0,0.0,1.313,30.2
4814,2020-07-27,2020,30,31,7,S05,Home & Garden,7077.78,213,0,0.0,1.313,26.7
4815,2020-08-03,2020,31,32,8,S05,Home & Garden,9060.72,268,0,0.0,1.313,28.6
4816,2020-08-10,2020,32,33,8,S05,Home & Garden,7856.21,423,0,0.0,1.313,31.5
4817,2020-08-17,2020,33,34,8,S05,Home & Garden,8214.72,317,0,0.0,1.313,24.4
4818,2020-08-24,2020,34,35,8,S05,Home & Garden,9230.33,326,0,0.0,1.313,20.0
4819,2020-08-31,2020,35,36,8,S05,Home & Garden,8062.97,445,0,0.0,1.313,22.0
4820,2020-09-07,2020,36,37,9,S05,Home & Garden,8392.94,274,1,0.15,1.313,19.1
4821,2020-09-14,2020,37,38,9,S05,Home & Garden,7745.95,174,0,0.0,1.313,15.0
4822,2020-09-21,2020,38,39,9,S05,Home & Garden,8961.32,214,0,0.0,1.313,24.4
4823,2020-09-28,2020,39,40,9,S05,Home & Garden,8738.5,220,1,0.19,1.313,16.0
4824,2020-10-05,2020,40,41,10,S05,Home & Garden,7063.63,317,0,0.0,1.313,6.2
4825,2020-10-12,2020,41,42,10,S05,Home & Garden,7249.09,180,0,0.0,1.313,15.6
4826,2020-10-19,2020,42,43,10,S05,Home & Garden,8250.57,188,0,0.0,1.313,11.7
4827,2020-10-26,2020,43,44,10,S05,Home & Garden,8445.46,245,0,0.0,1.313,6.0
4828,2020-11-02,2020,44,45,11,S05,Home & Garden,8620.18,306,0,0.0,1.313,16.0
4829,2020-11-09,2020,45,46,11,S05,Home & Garden,7186.1,221,0,0.0,1.313,12.7
4830,2020-11-16,2020,46,47,11,S05,Home & Garden,7674.54,349,1,0.08,1.313,1.2
4831,2020-11-23,2020,47,48,11,S05,Home & Garden,8257.39,254,1,0.08,1.313,7.2
4832,2020-11-30,2020,48,49,11,S05,Home & Garden,8808.0,236,1,0.09,1.313,3.4
4833,2020-12-07,2020,49,50,12,S05,Home & Garden,10040.38,292,1,0.08,1.313,-2.9
4834,2020-12-14,2020,50,51,12,S05,Home & Garden,7710.21,224,1,0.09,1.313,4.8
4835,2020-12-21,2020,51,52,12,S05,Home & Garden,9069.86,218,1,0.08,1.313,7.3
4836,2020-12-28,2020,52,53,12,S05,Home & Garden,9175.48,256,1,0.09,1.313,3.4
4837,2021-01-04,2021,1,1,1,S05,Home & Garden,9347.61,318,0,0.0,1.313,-1.3
4838,2021-01-11,2021,2,2,1,S05,Home & Garden,8376.68,209,0,0.0,1.313,9.7
4839,2021-01-18,2021,3,3,1,S05,Home & Garden,10664.26,246,0,0.0,1.313,0.9
4840,2021-01-25,2021,4,4,1,S05,Home & Garden,10748.83,407,1,0.05,1.313,-1.7
4841,2021-02-01,2021,5,5,2,S05,Home & Garden,10368.48,258,0,0.0,1.313,18.6
4842,2021-02-08,2021,6,6,2,S05,Home & Garden,10921.3,545,0,0.0,1.313,3.6
4843,2021-02-15,2021,7,7,2,S05,Home & Garden,8728.12,198,0,0.0,1.313,6.8
4844,2021-02-22,2021,8,8,2,S05,Home & Garden,9430.01,241,0,0.0,1.313,3.0
4845,2021-03-01,2021,9,9,3,S05,Home & Garden,10257.19,273,0,0.0,1.313,15.7
4846,2021-03-08,2021,10,10,3,S05,Home & Garden,13206.22,590,0,0.0,1.313,4.6
4847,2021-03-15,2021,11,11,3,S05,Home & Garden,11421.1,407,0,0.0,1.313,9.2
4848,2021-03-22,2021,12,12,3,S05,Home & Garden,13232.13,460,1,0.15,1.313,21.9
4849,2021-03-29,2021,13,13,3,S05,Home & Garden,12934.04,391,1,0.11,1.313,20.7
4850,2021-04-05,2021,14,14,4,S05,Home & Garden,13645.59,479,1,0.12,1.313,21.4
4851,2021-04-12,2021,15,15,4,S05,Home & Garden,15535.42,384,0,0.0,1.313,15.4
4852,2021-04-19,2021,16,16,4,S05,Home & Garden,14663.41,743,0,0.0,1.313,25.3
4853,2021-04-26,2021,17,17,4,S05,Home & Garden,14583.35,444,0,0.0,1.313,19.6
4854,2021-05-03,2021,18,18,5,S05,Home & Garden,12327.31,377,0,0.0,1.313,23.2
4855,2021-05-10,2021,19,19,5,S05,Home & Garden,12788.39,299,1,0.09,1.313,16.3
4856,2021-05-17,2021,20,20,5,S05,Home & Garden,15271.72,791,0,0.0,1.313,27.6
4857,2021-05-24,2021,21,21,5,S05,Home & Garden,13946.51,339,0,0.0,1.313,22.9
4858,2021-05-31,2021,22,22,5,S05,Home & Garden,16061.17,600,0,0.0,1.313,38.4
4859,2021-06-07,2021,23,23,6,S05,Home & Garden,14220.21,400,0,0.0,1.313,26.7
4860,2021-06-14,2021,24,24,6,S05,Home & Garden,15273.77,629,0,0.0,1.313,34.3
4861,2021-06-21,2021,25,25,6,S05,Home & Garden,12783.51,649,0,0.0,1.313,27.4
4862,2021-06-28,2021,26,26,6,S05,Home & Garden,10306.08,572,0,0.0,1.313,26.8
4863,2021-07-05,2021,27,27,7,S05,Home & Garden,10348.18,448,0,0.0,1.313,39.2
4864,2021-07-12,2021,28,28,7,S05,Home & Garden,12145.75,391,0,0.0,1.313,14.9
4865,2021-07-19,2021,29,29,7,S05,Home & Garden,9060.67,278,0,0.0,1.313,30.2
4866,2021-07-26,2021,30,30,7,S05,Home & Garden,8948.52,437,0,0.0,1.313,34.2
4867,2021-08-02,2021,31,31,8,S05,Home & Garden,11011.82,280,0,0.0,1.313,15.4
4868,2021-08-09,2021,32,32,8,S05,Home & Garden,9396.98,439,0,0.0,1.313,21.2
4869,2021-08-16,2021,33,33,8,S05,Home & Garden,10543.32,376,0,0.0,1.313,22.1
4870,2021-08-23,2021,34,34,8,S05,Home & Garden,10663.02,274,1,0.1,1.313,21.1
4871,2021-08-30,2021,35,35,8,S05,Home & Garden,11075.62,280,0,0.0,1.313,23.2
4872,2021-09-06,2021,36,36,9,S05,Home & Garden,9392.23,220,0,0.0,1.313,19.9
4873,2021-09-13,2021,37,37,9,S05,Home & Garden,10774.78,294,0,0.0,1.313,24.6
4874,2021-09-20,2021,38,38,9,S05,Home & Garden,10387.89,268,0,0.0,1.313,13.3
4875,2021-09-27,2021,39,39,9,S05,Home & Garden,10539.33,526,0,0.0,1.313,14.2
4876,2021-10-04,2021,40,40,10,S05,Home & Garden,8232.29,241,1,0.23,1.313,11.3
4877,2021-10-11,2021,41,41,10,S05,Home & Garden,8285.59,300,0,0.0,1.313,7.8
4878,2021-10-18,2021,42,42,10,S05,Home & Garden,9664.95,356,0,0.0,1.313,12.3
4879,2021-10-25,2021,43,43,10,S05,Home & Garden,9740.13,356,0,0.0,1.313,3.9
4880,2021-11-01,2021,44,44,11,S05,Home & Garden,8505.26,263,0,0.0,1.313,7.7
4881,2021-11-08,2021,45,45,11,S05,Home & Garden,8980.12,284,0,0.0,1.313,6.2
4882,2021-11-15,2021,46,46,11,S05,Home & Garden,7218.56,308,1,0.19,1.313,8.9
4883,2021-11-22,2021,47,47,11,S05,Home & Garden,7299.95,306,1,0.19,1.313,6.4
4884,2021-11-29,2021,48,48,11,S05,Home & Garden,9277.9,299,1,0.17,1.313,2.3
4885,2021-12-06,2021,49,49,12,S05,Home & Garden,7683.25,180,1,0.25,1.313,6.2
4886,2021-12-13,2021,50,50,12,S05,Home & Garden,9782.28,251,1,0.13,1.313,1.0
4887,2021-12-20,2021,51,51,12,S05,Home & Garden,8858.07,474,1,0.16,1.313,-6.8
4888,2021-12-27,2021,52,52,12,S05,Home & Garden,9445.19,307,1,0.12,1.313,6.7
4889,2022-01-03,2022,1,1,1,S05,Home & Garden,9715.36,222,0,0.0,1.313,-4.2
4890,2022-01-10,2022,2,2,1,S05,Home & Garden,10885.84,530,0,0.0,1.313,3.5
4891,2022-01-17,2022,3,3,1,S05,Home & Garden,10081.84,366,0,0.0,1.313,5.3
4892,2022-01-24,2022,4,4,1,S05,Home & Garden,9421.53,325,0,0.0,1.313,7.3
4893,2022-01-31,2022,5,5,1,S05,Home & Garden,8930.82,210,0,0.0,1.313,5.6
4894,2022-02-07,2022,6,6,2,S05,Home & Garden,11712.02,376,1,0.11,1.313,5.8
4895,2022-02-14,2022,7,7,2,S05,Home & Garden,10414.72,494,0,0.0,1.313,-2.0
4896,2022-02-21,2022,8,8,2,S05,Home & Garden,10072.93,480,0,0.0,1.313,8.4
4897,2022-02-28,2022,9,9,2,S05,Home & Garden,11699.62,570,0,0.0,1.313,11.5
4898,2022-03-07,2022,10,10,3,S05,Home & Garden,13681.96,498,0,0.0,1.313,8.7
4899,2022-03-14,2022,11,11,3,S05,Home & Garden,14241.44,764,0,0.0,1.313,12.3
4900,2022-03-21,2022,12,12,3,S05,Home & Garden,13893.85,420,0,0.0,1.313,24.8
4901,2022-03-28,2022,13,13,3,S05,Home & Garden,16568.33,618,0,0.0,1.313,9.4
4902,2022-04-04,2022,14,14,4,S05,Home & Garden,12199.59,372,0,0.0,1.313,8.1
4903,2022-04-11,2022,15,15,4,S05,Home & Garden,15115.4,353,0,0.0,1.313,24.8
4904,2022-04-18,2022,16,16,4,S05,Home & Garden,12266.48,404,0,0.0,1.313,18.3
4905,2022-04-25,2022,17,17,4,S05,Home & Garden,13992.45,446,0,0.0,1.313,23.8
4906,2022-05-02,2022,18,18,5,S05,Home & Garden,13012.33,505,0,0.0,1.313,14.2
4907,2022-05-09,2022,19,19,5,S05,Home & Garden,15216.97,524,0,0.0,1.313,20.4
4908,2022-05-16,2022,20,20,5,S05,Home & Garden,13961.54,366,1,0.06,1.313,22.0
4909,2022-05-23,2022,21,21,5,S05,Home & Garden,15974.72,409,0,0.0,1.313,26.6
4910,2022-05-30,2022,22,22,5,S05,Home & Garden,15409.06,348,0,0.0,1.313,29.9
4911,2022-06-06,2022,23,23,6,S05,Home & Garden,15743.6,484,0,0.0,1.313,25.2
4912,2022-06-13,2022,24,24,6,S05,Home & Garden,15129.69,461,1,0.07,1.313,27.5
4913,2022-06-20,2022,25,25,6,S05,Home & Garden,14168.13,387,0,0.0,1.313,23.6
4914,2022-06-27,2022,26,26,6,S05,Home & Garden,10036.75,545,0,0.0,1.313,27.0
4915,2022-07-04,2022,27,27,7,S05,Home & Garden,11604.5,292,0,0.0,1.313,29.2
4916,2022-07-11,2022,28,28,7,S05,Home & Garden,11090.63,287,0,0.0,1.313,15.8
4917,2022-07-18,2022,29,29,7,S05,Home & Garden,10260.02,272,0,0.0,1.313,34.3
4918,2022-07-25,2022,30,30,7,S05,Home & Garden,11724.35,545,0,0.0,1.313,21.0
4919,2022-08-01,2022,31,31,8,S05,Home & Garden,10685.72,279,0,0.0,1.313,16.6
4920,2022-08-08,2022,32,32,8,S05,Home & Garden,10085.33,232,1,0.14,1.313,22.0
4921,2022-08-15,2022,33,33,8,S05,Home & Garden,9281.46,420,1,0.17,1.313,24.6
4922,2022-08-22,2022,34,34,8,S05,Home & Garden,11809.63,315,0,0.0,1.313,18.5
4923,2022-08-29,2022,35,35,8,S05,Home & Garden,10974.58,346,0,0.0,1.313,18.0
4924,2022-09-05,2022,36,36,9,S05,Home & Garden,11135.26,311,0,0.0,1.313,19.5
4925,2022-09-12,2022,37,37,9,S05,Home & Garden,12071.48,310,0,0.0,1.313,6.6
4926,2022-09-19,2022,38,38,9,S05,Home & Garden,11290.15,391,0,0.0,1.313,23.2
4927,2022-09-26,2022,39,39,9,S05,Home & Garden,11220.25,314,1,0.24,1.313,17.7
4928,2022-10-03,2022,40,40,10,S05,Home & Garden,8704.6,264,0,0.0,1.313,22.6
4929,2022-10-10,2022,41,41,10,S05,Home & Garden,9674.26,332,1,0.1,1.313,12.6
4930,2022-10-17,2022,42,42,10,S05,Home & Garden,9245.19,213,0,0.0,1.313,15.8
4931,2022-10-24,2022,43,43,10,S05,Home & Garden,8038.99,265,0,0.0,1.313,5.2
4932,2022-10-31,2022,44,44,10,S05,Home & Garden,9233.45,213,0,0.0,1.313,9.4
4933,2022-11-07,2022,45,45,11,S05,Home & Garden,7218.98,192,0,0.0,1.313,3.8
4934,2022-11-14,2022,46,46,11,S05,Home & Garden,9112.47,211,1,0.06,1.313,7.8
4935,2022-11-21,2022,47,47,11,S05,Home & Garden,8202.68,287,1,0.12,1.313,8.8
4936,2022-11-28,2022,48,48,11,S05,Home & Garden,8843.43,200,1,0.05,1.313,13.4
4937,2022-12-05,2022,49,49,12,S05,Home & Garden,7841.57,411,1,0.15,1.313,0.8
